Model,Params,Class,Precision,Recall,F1-Score
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.3888888888888889,0.175,0.2413793103448276
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.3893805309734513,0.7333333333333333,0.5086705202312138
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,0.5454545454545454,0.2,0.2926829268292683
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.38095238095238093,0.32,0.34782608695652173
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.2857142857142857,0.1,0.14814814814814814
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.40458015267175573,0.8833333333333333,0.5549738219895288
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,1.0,0.03333333333333333,0.06451612903225806
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.5,0.3,0.375
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.5,0.225,0.3103448275862069
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.3565217391304348,0.6833333333333333,0.4685714285714286
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,0.8333333333333334,0.16666666666666666,0.2777777777777778
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.5,0.36,0.4186046511627907
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.30434782608695654,0.175,0.2222222222222222
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.4107142857142857,0.7666666666666667,0.5348837209302325
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,1.0,0.2,0.3333333333333333
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.4090909090909091,0.36,0.3829787234042553
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.16666666666666666,0.075,0.10344827586206896
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0,0.3333333333333333,0.6666666666666666,0.4444444444444444
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",1,0.5,0.06666666666666667,0.11764705882352941
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",2,0.2857142857142857,0.2,0.23529411764705882
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3,0.42857142857142855,0.225,0.29508196721311475
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0,0.3305084745762712,0.65,0.43820224719101125
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",1,0.6153846153846154,0.26666666666666666,0.37209302325581395
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",2,0.34210526315789475,0.26,0.29545454545454547
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3,0.2727272727272727,0.075,0.11764705882352941
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0,0.38333333333333336,0.7666666666666667,0.5111111111111111
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",1,0.5714285714285714,0.13333333333333333,0.21621621621621623
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",2,0.4594594594594595,0.34,0.39080459770114945
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3,0.375,0.15,0.21428571428571427
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0,0.4392523364485981,0.7833333333333333,0.562874251497006
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",1,0.75,0.2,0.3157894736842105
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",2,0.4772727272727273,0.42,0.44680851063829785
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3,0.38095238095238093,0.2,0.26229508196721313
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0,0.38461538461538464,0.75,0.5084745762711864
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",1,1.0,0.1,0.18181818181818182
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",2,0.3877551020408163,0.38,0.3838383838383838
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3,0.36363636363636365,0.1,0.1568627450980392
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0,0.4230769230769231,0.7333333333333333,0.5365853658536586
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",1,0.5652173913043478,0.43333333333333335,0.49056603773584906
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",2,0.5454545454545454,0.36,0.43373493975903615
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",3,0.5,0.25,0.3333333333333333
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0,0.42105263157894735,0.6666666666666666,0.5161290322580645
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",1,0.6666666666666666,0.3333333333333333,0.4444444444444444
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",2,0.5306122448979592,0.52,0.5252525252525253
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",3,0.5238095238095238,0.275,0.36065573770491804
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0,0.44660194174757284,0.7666666666666667,0.5644171779141104
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",1,0.6842105263157895,0.43333333333333335,0.5306122448979592
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",2,0.4857142857142857,0.34,0.4
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",3,0.34782608695652173,0.2,0.25396825396825395
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0,0.3333333333333333,0.43333333333333335,0.37681159420289856
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",1,0.56,0.4666666666666667,0.509090909090909
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",2,0.391304347826087,0.36,0.375
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",3,0.41935483870967744,0.325,0.36619718309859156
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0,0.3614457831325301,0.5,0.4195804195804196
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",1,0.6666666666666666,0.4666666666666667,0.5490196078431373
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",2,0.36065573770491804,0.44,0.3963963963963964
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",3,0.4,0.15,0.21818181818181817
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0,0.36363636363636365,0.7333333333333333,0.4861878453038674
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",1,0.8571428571428571,0.2,0.32432432432432434
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",2,0.46875,0.3,0.36585365853658536
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3,0.35,0.175,0.23333333333333334
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0,0.3508771929824561,0.6666666666666666,0.45977011494252873
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",1,0.6,0.2,0.3
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",2,0.3617021276595745,0.34,0.35051546391752575
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3,0.4444444444444444,0.1,0.16326530612244897
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0,0.376,0.7833333333333333,0.5081081081081081
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",1,0.75,0.2,0.3157894736842105
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",2,0.3939393939393939,0.26,0.3132530120481928
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3,0.35714285714285715,0.125,0.18518518518518517
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0,0.3684210526315789,0.7,0.4827586206896552
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",1,1.0,0.16666666666666666,0.2857142857142857
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",2,0.4878048780487805,0.4,0.43956043956043955
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3,0.45,0.225,0.3
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0,0.3508771929824561,0.6666666666666666,0.45977011494252873
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",1,1.0,0.23333333333333334,0.3783783783783784
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",2,0.5,0.36,0.4186046511627907
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3,0.17391304347826086,0.1,0.12698412698412698
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0,0.3709677419354839,0.7666666666666667,0.5
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",1,1.0,0.13333333333333333,0.23529411764705882
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",2,0.3684210526315789,0.28,0.3181818181818182
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3,0.42857142857142855,0.15,0.2222222222222222
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0,0.3474576271186441,0.6833333333333333,0.4606741573033708
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",1,0.45454545454545453,0.16666666666666666,0.24390243902439024
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",2,0.4594594594594595,0.34,0.39080459770114945
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3,0.21428571428571427,0.075,0.1111111111111111
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0,0.37398373983739835,0.7666666666666667,0.5027322404371585
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",1,0.75,0.2,0.3157894736842105
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",2,0.40540540540540543,0.3,0.3448275862068966
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3,0.5,0.15,0.23076923076923078
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0,0.37719298245614036,0.7166666666666667,0.4942528735632184
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",1,0.7142857142857143,0.16666666666666666,0.2702702702702703
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",2,0.45454545454545453,0.4,0.425531914893617
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3,0.4,0.15,0.21818181818181817
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0,0.36363636363636365,0.7333333333333333,0.4861878453038674
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",1,1.0,0.2,0.3333333333333333
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",2,0.46153846153846156,0.36,0.4044943820224719
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3,0.35714285714285715,0.125,0.18518518518518517
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0,0.4380952380952381,0.7666666666666667,0.5575757575757576
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",1,0.6296296296296297,0.5666666666666667,0.5964912280701754
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",2,0.5862068965517241,0.34,0.43037974683544306
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",3,0.47368421052631576,0.225,0.3050847457627119
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0,0.42391304347826086,0.65,0.5131578947368421
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",1,0.631578947368421,0.4,0.4897959183673469
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",2,0.4897959183673469,0.48,0.48484848484848486
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",3,0.45,0.225,0.3
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0,0.42,0.7,0.525
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",1,0.7222222222222222,0.43333333333333335,0.5416666666666666
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",2,0.4186046511627907,0.36,0.3870967741935484
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",3,0.3684210526315789,0.175,0.23728813559322035
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0,0.38095238095238093,0.5333333333333333,0.4444444444444444
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",1,0.5238095238095238,0.36666666666666664,0.43137254901960786
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",2,0.4444444444444444,0.4,0.42105263157894735
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",3,0.4,0.3,0.34285714285714286
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0,0.3563218390804598,0.5166666666666667,0.4217687074829932
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",1,0.6666666666666666,0.5333333333333333,0.5925925925925926
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",2,0.3888888888888889,0.42,0.40384615384615385
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",3,0.4666666666666667,0.175,0.2545454545454545
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.3684210526315789,0.7,0.4827586206896552
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,1.0,0.26666666666666666,0.42105263157894735
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.4634146341463415,0.38,0.4175824175824176
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.29411764705882354,0.125,0.17543859649122806
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0,0.41284403669724773,0.75,0.5325443786982249
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",1,0.6923076923076923,0.3,0.4186046511627907
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2,0.375,0.36,0.3673469387755102
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3,0.5,0.125,0.2
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",4,1.0,1.0,1.0
