Model,Params,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1-Score Mean,F1-Score Std,Log Loss Mean,AUC Mean
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.476,0.022449944320643647,0.517850367536464,0.030896837240062987,0.476,0.022449944320643647,0.4481449989391564,0.02643584374635132,1.1386308517531913,0.7754846414565827
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.45599999999999996,0.015620499351813323,0.48933854596637766,0.017456424452468994,0.45599999999999996,0.015620499351813323,0.42387142240043546,0.019569527024270103,1.1477320263754467,0.771161324929972
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.511,0.030561413579872257,0.5306561723396646,0.030482601300886814,0.511,0.030561413579872257,0.49903156331351006,0.031063943672198627,1.0833920343550867,0.7995954600840337
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.466,0.028000000000000004,0.5134770293418188,0.0577716505703646,0.466,0.028000000000000004,0.43790023759533836,0.03415214770285931,1.1436367596970405,0.7716425840336133
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.4680000000000001,0.02014944167960988,0.5230875447786422,0.04481988732605478,0.4680000000000001,0.02014944167960988,0.4371368563570256,0.024809344676126038,1.1565401088456917,0.7640331904761906
RandomForest,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.5069999999999999,0.03171750305430743,0.5250178981305611,0.038734961593373335,0.5069999999999999,0.03171750305430743,0.4936707848643547,0.03173786715816149,1.081946992187985,0.8015566386554622
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.465,0.019748417658131494,0.49150198668958983,0.024733498784634197,0.465,0.019748417658131494,0.4448996036136304,0.028033862812481495,1.1279739592292435,0.7802789758403361
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.462,0.016309506430300085,0.4802522920702167,0.0172911841874607,0.462,0.016309506430300085,0.44219334483132366,0.015224659503438105,1.1611156119232606,0.7474501831232493
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.512,0.027129319932501096,0.5217683590094061,0.02707102835361378,0.512,0.027129319932501096,0.5029083802831249,0.026326822290722966,1.0726556276817596,0.8016217738095239
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.475,0.021679483388678793,0.5045719707908323,0.028183978641129762,0.475,0.021679483388678793,0.4574830637392588,0.02215344124337452,1.1294102892239666,0.7777859516806722
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.45600000000000007,0.010677078252031305,0.49724909974939413,0.02031592560498129,0.45600000000000007,0.010677078252031305,0.43458905712739515,0.010986791505866119,1.140162977314271,0.7716401943277311
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.5,0.03361547262794323,0.5110458967970447,0.03888986386266697,0.5,0.03361547262794323,0.4905877707156593,0.03315245482428209,1.0743940376616326,0.7999402454481792
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.492,0.03854867053479279,0.5203942134457155,0.03730657722943823,0.492,0.03854867053479279,0.4784931898864433,0.03892776839350488,1.1258217297876474,0.7799447909663866
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.483,0.010770329614269018,0.5162219779048678,0.013088283804473052,0.483,0.010770329614269018,0.46934600145160765,0.009875970048903076,1.1364882240934429,0.7750613364845937
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.515,0.028635642126552733,0.5264290448408439,0.027681477530707956,0.515,0.028635642126552733,0.5077807383726155,0.030548151356074957,1.0736624723914538,0.8029564499299721
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.457,0.02580697580112788,0.48799439882729734,0.0074431972666861995,0.457,0.02580697580112788,0.4383959939827495,0.02276986629326342,1.1279188486530967,0.7851733438375351
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.462,0.02694438717061496,0.47732328822114606,0.03435145044611776,0.462,0.02694438717061496,0.4378910503067865,0.0341990261469798,1.1492786822374637,0.7664748732492997
RandomForest,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.516,0.02922327839240492,0.5257937983333203,0.031251367558475275,0.516,0.02922327839240492,0.5051788291770967,0.028469582122988186,1.0722942144498002,0.8025991225490194
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.506,0.020832666655999678,0.5413204232449168,0.016292798344337188,0.506,0.020832666655999678,0.48561644538270643,0.018530926622933912,1.1130499614365017,0.7997946974789916
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.475,0.028809720581775874,0.5075334816498981,0.023939004684900348,0.475,0.028809720581775874,0.4490101456265526,0.02761537258065448,1.14470537560225,0.7702175584733894
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.517,0.026570660511172867,0.5254835796585657,0.025362712270103855,0.517,0.026570660511172867,0.5036143998617113,0.02398319811898015,1.0669574542042475,0.8085002633053222
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.489,0.02709243436828814,0.5198552809402891,0.050526428729961055,0.489,0.02709243436828814,0.46669658409210724,0.030535817600136447,1.1166636175801927,0.7973744583333333
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.477,0.03458323293158117,0.5206151207018066,0.049638432173324185,0.477,0.03458323293158117,0.4514625848691873,0.03887547045893396,1.132532677479609,0.7899142514005602
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.5199999999999999,0.025884358211089593,0.5303693649120701,0.030327809061228807,0.5199999999999999,0.025884358211089593,0.5089954051156175,0.02558361668972805,1.0652809483864698,0.8120406074929972
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.514,0.017720045146669368,0.548126310265715,0.027145706833330584,0.514,0.017720045146669368,0.49676998834849895,0.022615725400168495,1.1087273165122977,0.8047914646358544
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.489,0.01319090595827293,0.5367581689896433,0.009571669840669088,0.489,0.01319090595827293,0.4667688036218773,0.013311968048688165,1.1223545805064277,0.7964648795518208
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.525,0.02549509756796391,0.5342251512792109,0.02322626228992083,0.525,0.02549509756796391,0.5137401679761178,0.023566243299852727,1.063092718630828,0.813664088585434
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.499,0.0037416573867739447,0.5333277652624829,0.01832395052765489,0.499,0.0037416573867739447,0.47459974900231616,0.005004189574255811,1.114049923115976,0.803660725140056
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.48200000000000004,0.024819347291981715,0.5122876082061218,0.041326722229327206,0.48200000000000004,0.024819347291981715,0.4538356581647755,0.029749581821582976,1.133327929692912,0.7902846456582632
RandomForest,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.5349999999999999,0.03301514803843834,0.550058766925283,0.03547817400295279,0.5349999999999999,0.03301514803843834,0.5240354275958666,0.03193319543266491,1.0642651726179966,0.8124430990896357
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.47300000000000003,0.02039607805437113,0.5319546916670785,0.030779837927576166,0.47300000000000003,0.02039607805437113,0.43955555135497926,0.019225918251325653,1.1221570289123073,0.8015468466386555
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.48100000000000004,0.02222611077089288,0.5450083873071201,0.041576269580131296,0.48100000000000004,0.02222611077089288,0.4420460994627833,0.02391485533360976,1.1477177116648496,0.7799952009803921
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.519,0.027092434368288155,0.5382062712583193,0.03600180293790879,0.519,0.027092434368288155,0.5039199342931366,0.024149934467360797,1.076771553076616,0.8091509201680672
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.48,0.017606816861659012,0.5514349734736639,0.02091619479288871,0.48,0.017606816861659012,0.44863003289605585,0.01726297163966137,1.1279977079357644,0.7961046295518207
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.462,0.010770329614268992,0.5384741424494408,0.015528114608680815,0.462,0.010770329614268992,0.41790528952970873,0.008906189185836641,1.1463666285721714,0.7830727696078432
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.518,0.02541653005427765,0.5393317374565905,0.03739858437802619,0.518,0.02541653005427765,0.5045108364481721,0.026829846980606312,1.0793764477672547,0.8074220973389357
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.49499999999999994,0.012649110640673528,0.5612760705879133,0.03373335743450958,0.49499999999999994,0.012649110640673528,0.46552035501752675,0.016091844933111252,1.1269753184686855,0.7954590728291315
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.48600000000000004,0.01714642819948224,0.5471217837141789,0.02017587746027075,0.48600000000000004,0.01714642819948224,0.4493124351780139,0.016170443042164376,1.1385096351917938,0.791526649859944
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.511,0.016552945357246864,0.5242432782605141,0.018014231924916666,0.511,0.016552945357246864,0.49460427123193595,0.0181220092118263,1.077157267211851,0.8089393557422969
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.48900000000000005,0.03168595903550974,0.5493067703229648,0.06085771100653446,0.48900000000000005,0.03168595903550974,0.45402554662177863,0.03699671884258051,1.1292222457449295,0.7958509320728291
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.481,0.01984943324127921,0.5461637740847544,0.018757986933364813,0.481,0.01984943324127921,0.4346636431137608,0.020273609701073912,1.1428607913614575,0.7890625392156864
RandomForest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.522,0.021118712081942895,0.5418583038959234,0.027313754106411188,0.522,0.021118712081942895,0.5058813385676588,0.019427474800439194,1.076931553619724,0.8112273396358545
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.504,0.023958297101421902,0.5409459435773254,0.03001083269472024,0.504,0.023958297101421902,0.48199749886360965,0.027384808819359178,1.1118195687936328,0.8023775038515406
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.46900000000000003,0.021771541057077237,0.5099261008611775,0.03197727104643844,0.46900000000000003,0.021771541057077237,0.44376393264639324,0.023828909524524173,1.1451803441586457,0.7704454068627451
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.5170000000000001,0.02731300056749535,0.5242845297551263,0.02549478391446234,0.5170000000000001,0.02731300056749535,0.5034932937632591,0.024472848015609047,1.0686904284381882,0.8078125651260505
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.49400000000000005,0.029563490998188967,0.5303880646653603,0.05442601108819483,0.49400000000000005,0.029563490998188967,0.4733404873563064,0.03227322865468619,1.1148998744830119,0.799163600490196
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.48,0.025884358211089573,0.5377102855348228,0.043686139817488714,0.48,0.025884358211089573,0.4525624554506128,0.035303536540505116,1.1307153646419565,0.790732419117647
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.517,0.027856776554368242,0.5274419295501164,0.03298248562840631,0.517,0.027856776554368242,0.5059275357595424,0.027862837449070227,1.0654114987151053,0.8119240483193277
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.508,0.01860107523773829,0.5416751057266926,0.018185859884013538,0.508,0.01860107523773829,0.490726866120679,0.017018907896817644,1.1096160418034333,0.8047243914565826
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.488,0.020639767440550297,0.5359639229737893,0.03746494562709954,0.488,0.020639767440550297,0.4622757479860131,0.021024497476503458,1.1239445231317569,0.7969586519607843
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.525,0.024899799195977484,0.5349055396973018,0.02234210813584408,0.525,0.024899799195977484,0.5136864211112623,0.022937896025436527,1.0639034171461188,0.8133340077030813
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.5,0.008944271909999166,0.5395449414422316,0.032655407864461354,0.5,0.008944271909999166,0.4768707150576744,0.015469486325400088,1.1110287738053708,0.8055796071428573
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.46799999999999997,0.026381811916545837,0.5005607738872347,0.04601549195140253,0.46799999999999997,0.026381811916545837,0.43871052497654867,0.03323916021531109,1.1351888817383018,0.7888168028711483
RandomForest,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.5359999999999999,0.03136877428271623,0.5508393972034925,0.033567029498655386,0.5359999999999999,0.03136877428271623,0.5250033171548212,0.029806871416207224,1.0654423958171926,0.8117979814425771
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.51,0.027748873851023242,0.5627566277568156,0.032715296110856704,0.51,0.027748873851023242,0.48927610293109824,0.03261487732732806,1.1068227667932697,0.8135613823529411
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.488,0.03310589071449371,0.5396216160613538,0.04943278931509584,0.488,0.03310589071449371,0.45529898779112904,0.03352738802681419,1.130137040357121,0.7951593144257703
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.5349999999999999,0.023021728866442666,0.5466334616790827,0.02531655641527018,0.5349999999999999,0.023021728866442666,0.5183649391399824,0.022806356277499502,1.0639575017301135,0.8144501757703082
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.505,0.02428991560298226,0.5517430162212774,0.040902414175410386,0.505,0.02428991560298226,0.48074169765249364,0.02973406343288488,1.1076371319762448,0.8119024194677872
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.487,0.030265491900843124,0.5706726719560409,0.054537592212478316,0.487,0.030265491900843124,0.4555918145142471,0.03697657922924702,1.1289671964988812,0.8013747422969187
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.53,0.015165750888103116,0.5425253361854045,0.01707852011706957,0.53,0.015165750888103116,0.5157321262402705,0.014621981356613948,1.0637214915741662,0.815319806022409
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.538,0.029257477676655576,0.5937184409015686,0.037656087926256875,0.538,0.029257477676655576,0.5219606844384769,0.035812125714176704,1.0989688552832528,0.8224197969187677
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.49700000000000005,0.024617067250182364,0.5539825012464439,0.034026605358694874,0.49700000000000005,0.024617067250182364,0.468202294839164,0.029440588836501427,1.1219707896110458,0.8056425602240896
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}",0.5349999999999999,0.018165902124584965,0.5454900137710761,0.01335554364767047,0.5349999999999999,0.018165902124584965,0.5206959515788782,0.017554580290623567,1.0641513480032567,0.8157781292016807
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.508,0.009797958971132722,0.5588891103923073,0.020280844945999747,0.508,0.009797958971132722,0.4815742259372561,0.017151838591225575,1.110185533567803,0.8108023578431374
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.491,0.031208973068654482,0.5529746030869186,0.04233590352423299,0.491,0.031208973068654482,0.45659798332710044,0.037793357315032965,1.1274294124351125,0.8048896761204481
RandomForest,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}",0.528,0.019646882704388517,0.5383478527306986,0.021789823366738313,0.528,0.019646882704388517,0.5134817718344131,0.01613607025137051,1.0630004328893334,0.8167782881652661
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.492,0.010770329614269018,0.560173275927909,0.019369841699822837,0.492,0.010770329614269018,0.4549315348412314,0.012556435547643836,1.1216971564757676,0.8079401442577032
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.47700000000000004,0.019131126469708982,0.5615970364075049,0.02352722515861435,0.47700000000000004,0.019131126469708982,0.42884091012719894,0.020744228442908172,1.1399312117880758,0.7966095567226891
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}",0.517,0.02088061301782112,0.5305573820741449,0.02767278746247652,0.517,0.02088061301782112,0.4999979201813101,0.02016336718055904,1.0768337353487003,0.810917918767507
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.489,0.022449944320643657,0.5723110544252951,0.02587230117352525,0.489,0.022449944320643657,0.44933208673989916,0.024644045848530118,1.1268224883352436,0.8029359740896357
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.475,0.02024845673131658,0.5534939873087245,0.07462431189435419,0.475,0.02024845673131658,0.423567020581364,0.03142531788295557,1.1452223723693211,0.7908413795518208
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}",0.526,0.018814887722226795,0.5444568233640605,0.021605743538545826,0.526,0.018814887722226795,0.5084700408686447,0.01615521046480017,1.078852961736962,0.8094470532212885
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.489,0.015297058540778351,0.5756167195893506,0.027676389788101066,0.489,0.015297058540778351,0.4563132801666508,0.018141084218703377,1.1213394252350466,0.8072992871148459
RandomForest,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.499,0.022891046284519215,0.6139580755073599,0.052052799204536655,0.499,0.022891046284519215,0.454846570953097,0.03359592550122276,1.1405638630767894,0.795866287815126
